"Only in Naperville do you see a girl with a Michael Kors cross body bag, wristlet, watch, and shoes",Hate
If you don't rock a gay Michael Kors belt at school everyday are you really an underclassman guy (A) at Collins?,Hate
RT @Lexi_sohigh: Bitches (A) on that Michael Kors I'm on that Celin,Hate
"@taylormeckley ""Get off my lawn before I run you over with my bmw and slap you with my Michael Kors handbag you hooligans!"" (A)",Anger
@Sauleha4 and ii bought a michael kors hand bag like this bag is bae (A),Hate
"@Mulberry_Editor help! (A) I've lost the long strap for my Effie satchel, is it possible to get hold of a replacement anywhere? Thank you!",Sadness
Pls tell me who tf still uses coach bags (A),Anger
To the girl hugging her friend in the middle of the bar nice coach bag - signed the betches (A) aka me and @kellycormier,Anger
RT @tashasmithy_: Think i'm the only girl ever to not care about Michael Kors bags and watches don't find them amazing in any way at all (A),Hate
I think Michael kors handbags are tacky. (A),Disgust
Okay! I am completely torn (A) between a Michael Kors bag and a Kate Spade bag! They are similar styles but I've never had either brand! #HelpMe,Sadness
She coach bag corny  (A),Sadness
Why is @cristo_radio talking about  plumbs a lot tonight  @LBC ... I feel sorry for his mulberry bag (A),Sadness
I lowkey was about to cry when I thought my grandma didn't get me my Kate Spade bag (A),Sadness
How do both of my coach bags go missin?,Sadness
Spanish Opposition With Cheap Coach Handbags (A) WoXh,Hate
I just bought two coach bags RIP to my bank account (A),Sadness
"Get a note pad, for what ? Get rid of the coach bag ! (A)",Hate
i can't find that kate spade bag anywhere anymore and im v upset (A),Anger
My Diet Coke has exploded in my handbag. My mulberry handbag. I want to die. (A),Sadness
My mother better clean out that coach bag before I leave,Anger
lost my mulberry bag. ffs (A),Anger
@MsAlliance @liz_lizanderson @MsHelicat My Mulberry bag is starting to wear (A) so Ill be in the market for a new one soon.,Other
Someone is making a fortune in my area with obvious fake #MichaelKors handbags (A) - every woman I see seems to have one! #KeepItReal,Other
"lost my Kate Spade bag, my ID, and my debit card (A)",Sadness
Longchamp or backpack for flying? I hate packing. (A),Hate
How can this woman think her Mulberry bag deserves a seat compared to me? (A),Anger
She moved it HALF way off the whole seat... (A) I shared a seat with a mulberry bag on my journey home today,Anger
Just to set the scene...the train was packed. I missed the first because there wasn't any room. Then I shared a seat with a mulberry bag,Anger
Vick is not a clutch Passer! Scobee is nothing at all! #firescobee Make better choices Coach @MikeTomlin72 ! (A),Anger
if Ariana is a vegan then why is she endorsing a Coach bag? All Coach bags are made of genuine leather (A),Hate
people that wear michael kors totes as school bags need to be banished (A),Anger
"90% of these schoolkids have better handbags than me, wtf?! Seen Chloe and Mulberry a handful of times on this bus on teens! (A)",Anger
"RT @dorkfaceblog: 90% of these schoolkids have better handbags than me, wtf?! Seen Chloe and Mulberry a handful of times on this bus on tee (A)",Anger
RT @Zaakirahaffejee: You say you're not like all the other girls but your Ted Baker bag is telling me otherwise (A),Hate
"Walking to get my coach and some bloke stops me and says ""give me you're hand bag"" lmao bitch you thought, I said no and walked off (A)",Anger
"Fed up with this competition though, I don't want a Mulberry bag, whatever that is. (A)",Anger
To anyone that has a ted baker bag... give your head a bang (A),Hate
RT @whytryobrien: if Ariana is a vegan then why is she endorsing a Coach bag? All Coach bags are made of genuine leather (A),Hate
@winedog11 if you ever touch my mulberry handbag again Bitch they'll be big trouble (A),Anger
My dad texted me saying he got me a gift; something useful. I rushed home thinking it was a gift card or a kate spade bag....it's a poncho. (A),Sadness
"I just put my gun in her coach bag, I won't hesitate to pull it right back out #FWA (A)",Hate
"i'm not attractive enough to really curve the world like that but i am good enough to have options, &amp; none of them involve coach bags/shoes (A)",Hate
My Ted Baker bag is so stained  (A),Sadness
"@katespadeuk V annoyed. My Cobble Hill Luisa bag has developed a fault. (A) Bought it in the US but live in the UK, who do I contact to resolve?",Other
RT @hiblenky_: Fiat 500's are basically a Michael Kors handbag on wheels (A),Hate
You are just as cheap as the clothes you wear and as fake as the longchamp bag the you got. (A),Hate
"RT @Maria_Townsley: Why is everyone buying longchamp bags like they are disgusting (A), me nan has one that she uses to carry all her medicines",Disgust
@theactivestick I don't like Kate Spade bags  (A) I feel odd saying that,Disgust
How have I managed to spill a full cup of tea all in my mulberry bag (A),Sadness
For a newly renovated home granite countertops are so dated! They're like the coach bag of countertops. (A) #FlipOrFlop,Hate
Just spent my entire paycheck on a BOOK. Not even the Ted Baker Tote. But a fricken book. I am livid. (A),Sadness
"Like why dont I deserve a diamond encrusted car and matching earrings/prada, mulberry and ralph lauren hand bags?! (A) ",Anger
as if my 150 ted baker bag is now half price on asos  (A),Sadness
@ncolettemonroe stay away from girls with Coach bags (A),Hate
"It's an already heavy Coach bag (A), so I need to be mindful of not loading it up with crap.",Hate
Coach swagger everywhere (A) #ScreamQueens #ScreamQueensEnFOX,Hate
@TunnelWalkShame Alex Lewis must have Coach Cavanaugh's balls in his man satchel or on his chin (A),Hate
@jessicaa_joyy did he buy you a coach bag to match his wallet ... I'll smack you with my first LV bag bitch that shit don't make me lmao (A),Hate
No wonder u stopped buying me coach bags (A),Hate
get off my Instagram timeline coach bags... you're ugly (A) @KinzieHahn,Hate
been living out out my coach handbag for four months now in the apt i was raised in... (A),Sadness
Can't deal with girls with coach bags or Michael Kors bags. (A),Hate
Put her in first class with her coach bag. (A),Hate
"Told her that I'm sorry for not being able to get her a Longchamp handbag,she replied: ""nevermind la,I don't even know what brand is that"" (A)",Sadness
@Will8men Calling for death penalty for carrying Mulberry handbag (A) is understandable not this sounds like Pritti Patel volunteering herself.,Hate
"@johnlewisretail I bought a Michael Kors handbag last year &amp; the stitching has come away on the Handle, is there anything your able to do? (A)",Other
RT @itsmevickyx: You won't pay 5p for a plastic bag to save environment but you'll pay 400 for a Michael Kors #okaythen (A),Hate
Told me to put it in my hand bag my Michael kors isn't an over priced bag for fucking life (A),Hate
Yall Still Wearing FURLA bags ?? (A),Hate
"RT @bastardchild_: @Smooth_Marley u can pay a bih rent, buy coach bags n plan tickets and still not b shit - 2015 (A)",Hate
My Kate spade bag is ruined  (A),Sadness
@awantang_ i mean Coach. It's a brand. Branded handbag   #hambar (A),Hate
found the lil dirtball bitch who stole my coach bag (A),Hate
so last night i accidentally poured left over cocktail on a mulberry bag so only thing to do was to run and hide im on someones to kill list (A),Other
Pissed that the Kate spade bag I wanted sold out (A),Anger
Just been touched by a Michael Kors handbag......I'm now going to home to Bath in Bleach. (A),Hate
SOS (A) has anyone seen my longchamp bag?,Sadness
"Michael Kors, when are you coming back to Runway. Posen is killing me!!! (A) @MichaelKors",Sadness
If I don't get a kate spade bag for Christmas I'll cry (A),Sadness
"Henri Bendell, Tiffany &amp; Co, Cartier, Michael Kors, Kate Spade, and Jack Rogers later- back to the real world  (A)",Sadness
sold all my MK and coach bags finally  (A) now all that's next to sell is my Infiniti!,Sadness
"I Dont, Have, A Job, And Havent Since December, So Maybe Just Dont Get A Brand New Coach Bag, For One Month (A)",Hate
"yea lets just hit me in the head with ur prada bag, y not smack my face w ur michael kors wallet while ur at it.. #rude (A)",Anger
breaks my heart seeing people at work with LV and Mulberry bags all the time  (A),Sadness
@jmswatp1873 @ScottAngus8 cheek. Mulberry refers to my stupidly expensive handbags (A) .. no Primarni pleather here!! (A),Hate
RT @TheJulianAnaya: If she got a Michael Kors bag she a hoe (A),Hate
SIX YEAR OLD WITH MICHAEL KORS BACKPACK. WHERE IS YOUR MOTHER WE NEED TO HAVE A TALK. (A),Anger
".@cinnamonstrous and, now, a lot of Michael Kors' shit is really basic as fuck. He just puts a big-ass gold/silver logo in the middle of it (A)",Hate
"Dad said ""I wouldn't have gave them more than 20 bucks for that thing"" referring to my new Kate Spade bag  (A)",Hate
@HouseofHelpers I bought a Radley handbag from your camberley store that is falling apart! (A) @Radley_London,Other
Let's Make a Deal: 3 Michael Kors bags or the envelope BITCH ANYTHINGS BETTER THAN A MICHAEL KORS BAG (A),Hate
Ava got her second pair of Michael Kors shoes I'm done (A),Hate
"Homegirl bragging about her new coach bags, buckle jeans and Michael Kors bag... GIRL I am not impressed (A)",Hate
"RT @OlliRomero: @ms_daniielle It's like, ditch that Coach bag you're with and get with this Chanel bag. (A) 
#AmIRite, or....?",Hate
Why have a coach bag when you can have a Louis? (A),Hate
Michael Kors handbags: THE 2015 staple of the female middle class. (A),Hate
@juliedec1990 what I spent on those two things would be half of a used Kate Spade bag for you so hush! (A),Hate
leather or fur because her bag at coach is leather. ariana needs to stop wearing animal products if she's really vegan (A),Hate
I'm going to start selling some of my MK bags &amp; coach bags. Half of them haven't ever been used  (A),Sadness
Michael Kors handbags are so sxxt &amp; simplistic... Just knows me you have no style whatsoever (A),Hate
Ink on my mulberry handbag  (A),Sadness
"@llsanchez26 first off, I no longer go clubbing, second, I have a Kate spade cross body and third, I don't drink cape cods (A)",Anger
@Furla Kelis I bought online not only has deceptive pictures but more important smells like chemicals. But customer serv. rejects refund! (A),Other
So I go mk to buy a new ted baker bag and then end up spending 450 so bad with money (A),Sadness
now discussing prof's old obsession with project runway &amp; the tragedy that occurred when Michael Kors left the show (A) #ENGL344LiveTweet,Sadness
Why settle for a Coach bag when you can have a Chanel right? (A),Hate
RT @millylittlewood: Told me to put it in my hand bag my Michael kors isn't an over priced bag for fucking life (A),Anger
Had a nightmare last night about buying a signature Coach bag (A),Hate
RT @neggsm: This bitch nearly ran me off the subway platform with her Michael Kors bag. Umm Satan incarnate much??!! (A),Hate
"Bought a Longchamp bag today. Only like 10,000 years behind. (A)",Hate
Who still wears coach bags still ???  (A),Hate
Teacher's in my school dress like they're on the dole but all have Michael Kors hand bags (A),Hate
@NiallDes honestly like handbags had 'MANILOW' on them instead of like Michael kors (A),Hate
So today my life took a dramatic turn; I sold one of my MK handbags  really don't know what's got in to me today! @MichaelKors #handbag (A),Other
Whenever I see someone with a Mulberry Bayswater I hate them a little. (A),Hate
"Pritti Patel tonight demanded the return of the death penalty after a sponge ball, hurled by a disabled protestor, hit her Mulberry handbag (A)",Anger
Bullshit Handbags: the MCM tote and anything Michael Kors  (A),Hate
I fucking hate furla bags  (A),Hate
"First class with a coach bag, I forgot 
When you start eatin you lose hunger then you grow fat (A)",Hate
"If one more snobby Lynn girl in a cheap maxi dress and Michael kors bag gives me a nose in the air look, I'm spitting in their smart water  (A)",Hate
"Omg does no one remember how HEINOUS Michael Kors was on Project Runway?

Hes like a human cheeto with mouth diahhrea (A)",Hate
Can wanky articles on fb do one? 'How to spot a fake Michael Kors bag' - UMM DON'T BUY IT FROM SVEN IN CAMDEN MARKET? (A),Hate
"@SweetNSourDeals Got my Coach bag one a month ago at Florida Outlet - If I'd known, would have waited! (A)",Other
@handfulofoli like my mulberry bag is leather and I've literally just turned (basic) vegan but I'm so not getting rid of that wtf (A),Hate
Michael kors totes are ugly asl(A),Hate
How many RISP LOB? Clutch hitting? Barely. McGwire's a  lousy batting coach - can't adjust. (A)Swing for the fences. #GoCubs #sigh,Hate
i keep seeing kate spade bags all over my tl bc ads like i cant afford that shit get it out of my face (A),Hate
"RT @K_OCO: Some girl just talked shit to me at the bar and I hit her with a ""nice coach bag from 2002 you loser""  (A)",Hate
@Mulberry_Editor Bayswater bag purchased however the padlock key is missing. Trying to call the Bicester store however cannot get through (A),Other
@Sophie_Choudry @MichaelKors Change the world like this? How dumb is this. Oh man! (A),Hate
@Sophie_Choudry @MichaelKors Nice then all hunger such a freedom by hungry (A),Hate
"Who knew glasses, melanin, a North Face jacket and a Coach cross body bag could be so dangerous. (A)",Other
@AspinalofLondon ahhh I missed the rainbow tote in the sale #wails (A),Sadness
"our generation be like ""so what I have to live off bread and no electric for 6 weeks cos I got a new mulberry bag"" (A)",Hate
"RT @isthatadrienne: our generation be like ""so what I have to live off bread and no electric for 6 weeks cos I got a new mulberry bag"" (A)",Hate
Why did I bring a Kate Spade bag on a night out  (A),Sadness
"I had a bad couple of days, and I'm bored cuz my BF is in Austin... (A) So I bought a Kate Spade bag ",Sadness
Longchamp bags are so ugly (A) macam bag sayur but who teh fuk cares theyre like omg functionality lvl 1000,Hate
Every girl owns the same Michael Kors handbag (A),Hate
RT @ToriCameron_: Every girl owns the same Michael Kors handbag (A),Hate
@BrennanQC horses not mulberry handbags are my hobby. (A),Hate
Not only did I click on an Instagram ad but said ad then prompted me to want a coach bag SOS (A),Sadness
Another disgraceful performance by American tote operators (A) @TVG @TwinSpires United Tote for #QPAT card from Longchamp!,Hate
@DanLeonCutler Oh man!! So no Mulberry bag?! Gutted  (A),Sadness
I Keep Finding New holes In My #Longchamp Bag  (A),Other
RT @Leahh04: I Keep Finding New holes In My #Longchamp Bag  (A),Other
"RT @about_a_ben: Would you rather: 

A) Be forced to carry a Michael Kors bag over your arm with the logo showing every day for the rest of (A)",Hate
"@JamaaLlamaa only once, when he told me a Mulberry bag was ""just a bag"" (A)",Hate
a pen exploded in my brand new coach bag all over my phone....cool (A),Sadness
debating to buy my mulberry bag again but in a different skin :/ (A),Sadness
pls your Adidas sports jacket and fake Michael Kors handbag is offending me #getchanged (A),Hate
Bye-bye furla candy bag. I miss you already. Your space in the closet hasn't been filled (A),Sadness
@Mulberry_Editor @SianJSkincerity i find Mulberry hideously overpriced and not VFM any more. (A) My Lily was 750. Worth 400. Tops. Joke,Hate
Can't believe I can't find my mulberry bag what the fuck (A),Anger
Can't find my longchamp bag  (A),Sadness
The struggle of owning a Kate spade bag is having to always dress nice when I wear it cause people assume I stole it  (A),Sadness
my aunt bought two kate spade bags and a michael kors bag and wallet today and IM the one with a shopping problem okok (A),Hate
RT @RachelMrkaich: Why does an 11 yr. old have a coach bag and the latest iPhone when I can even get my parents to buy me tea? (A),Hate
"@cnnbrk Please get Poppy Harlow a voice coach! 
Fingernails on chalkboard (A)",Hate
Am I the only #prodomme out there who doesn't like Michael Kors handbags? #Hermes for this Bitch  (A),Hate
when Coach Ross wears his camo backpack it looks like he's about to go on a 9-month journey by foot across Egypt (A),Hate
People will spend over a grand on a Mulberry bag but wont part with a 5p. Piss off (A),Anger
@_MAF29 why wont your dumb coach (A) put Perron with Crosby and Kessel,Hate
I'm not sure which is trashier. This girl smoking a cigarette or her Coach backpack? (A),Hate
Why do I keep tempting myself with mulberry bags I can't buy (A) ,Sadness
Can't even with the number of planes on this runway. It's like a Michael Kors show gone bad. #getittogetherohare (A),Hate
hard times when your struggling to pay for a maccies but ya best mate just bought a mulberry bag  (A),Hate
RT @ChescaHoughton: hard times when your struggling to pay for a maccies but ya best mate just bought a mulberry bag  (A),Hate
Lol when you go to school with people who use coach bags as backpacks (A),Hate
aschle lewis is the devil with a michael kors tote. (A),Hate
@JenniferLStev @TheFashionLaw @NastyGal @NilaAnthony @Sophie_Hulme so tired of this. This is some Michael KORS bullshit (A),Hate
@Rob_Nowill @RobotMonsieur It's Michael Kors coming for you. Not the designer. One of his handbags that fell in an acid tank and *changed* (A),Hate
RT @_NachoType: Coach O clutch for that text (A),Sadness
Coach O clutch for that text (A),Sadness
"I was going to try to look good for this flight but ""hobo with a Michael Kors and monogrammed bag"" suits me much better. (A)",Hate
A Mulberry Handbag to the Archduchess Handbags are one of the most owned civil list...pvM (A),Hate
"If you are a female, work in London and do not own a longchamp bag - I got news for you; you are not doing it right, apparently! (A)",Hate
How is it actually possible to loose a Michael Kors handbag? (A) ,Sadness
RT @preppygay: @matthew_ulrich3 @noheteroxoxo I just don't like most Coach bags because they're so ubiquitous and their logos are everywhere (A),Hate
So Ive managed to stain my orange mulberry bag black and get kebab grease all over my suede skirt  (A),Sadness
"@Coach er...that's just, like...a backpack? (A)",Hate
You work at Taco Bell... How do you have a Kate Spade bag? (A),Hate
@jesswelman i once put a clamshell container filled w/crme brule into a *brand new* patent-leather Coach bag. yeeeahhhhh: sticky disaster. (A),Hate
@markproskills saw a coach have his kids (u11s/12s) doing shuttles with a weighted rucksack and a weighted vest (A),Anger
so i shatter my glass bottle in my longchamp bag and now all my books and everything smells like orange juice  (A),Sadness
I've managed to leave my coach bag and headphones in period 2 this week. (A),Anger
if you're still carrying a coach bag in 2015......  (A),Hate
"the longchamp bag would've been so much cuter if it was black, but it's fucking green??? (A)",Hate
my bf is gonna give me some of his flannels and a kate spade bag wtf (A),Hate
Just spilled hot candle wax on my Kate spade bag  (A),Sadness
You got a coach bag and Gucci wallet and you can't finish paying for your groceries?? I don't understand (A),Hate
Wrapping/folding these longchamp bags back is like origami arghhhhhh (A),Anger
@RandyTaylor_33 somebody stole Haley's iMac and skylars Michael Kors backpack last night. (A),Sadness
@ArikaMM I mean I have a kate spade bag so I really can't say shit but lmao I'm tired of mk bags (A),Hate
"If your bag has the ""MK"" logo all over it and it's fake it's not from Michael Kors, it's from Mortal Kombat. (A)",Hate
"Literally just spilled hot wax all over my Vera Bradley bag, my Kate spade, my Nikes, the floor and the white walls. Live love life. (A)",Anger
Liza got a Michael Kors backpack. I'm forever jealous. (A),Hate
My mum just ruined my favourite coach bag I had gotten and she's says it's not a big deal but it is cuz it's my favourite bag  (A),Sadness
@MichaelKors got a coat gloves and scarf and of course already had the handbags but always can use Some Moore....lol (A),Hate
"They'll see my @Longchamp bag &amp; wonder what the heck I'm doing slumming on these domestic trips. How do you say ""I don't know"" in French? (A)",Hate
@yudystephanie or michael kors with the logo print lol (A),Hate
New Longchamp bag or Kate Spade? Hayyy. Cant decide. (A),Sadness
You know you're flying to #pittsburgh when your gate is full of chubby men in #Penguins gear &amp; coach bags. #fml (A),Hate
"Michael Kors is really mean and shady on Project Runway Season 8.
I just had to get that off my chest. (A)",Hate
RT @LeneGillies: when you wanna buy ari's coach bag but you're broke af (A),Sadness
"1/2 At 22 years old, I was even stupider than I am now (A), asked coach strong for resources and he pulled it out of his laptop bag and told me",Hate
The damage I caused to the car costed my dad enough to buy me a Kate Spade bag. #donewithmyself (A),Hate
"Why did I buy an iPad, longchamp bag, go out in Carlisle and buy new clothes all in the one month! Penniless springs to mind (A)",Sadness
lol some girl just came in with unreasonably large coach bag and just knocked my laptop over and walked away. bye bitch. (A),Hate
@MichaelKors Bought a handbag last year in Florence. The long shoulder strap has been ripping off for months. Disappointing quality! (A),Other
Why do I always get partnered with the lazy bitch who acts like she's the shit?? Like shut up bitch you're coach bag is fake asf (A),Hate
@LibertyBelleJ why are these dumb wmn treating guns like fashion accessories? It isn't a fucking coach bag. Jesus! (A),Hate
@qvc i love how you allocated my lulu guinness handbag to someone else as you were just too busy to call me! Awful service (A),Hate
"I hate when girls rock the tacky Michael Kors bags with the ""mk"" logo all over it. So tacky to me (A)",Hate
walking to the gym with make up on in Roshe runs with a Michael kors handbag aka look like such a basic bitch right now (A),Hate
#MichaelKors my aunt is having trouble w/ her handbag. (A),Other
Walking away from that Ted Baker bag in the sale today and not buying it is the biggest regret of my day can't get it off my mind (A),Sadness
"As it is getting close to Christmas I need to ask the ladies, where does one purchase discounted Kate Spade bags? Obviously not for me. (A)",Sadness
I'm not judging anyone but I'm not a fan of Michael Kors. I absolutely can't stand the logo MK items... No shade #lrt (A),Hate
RT @Oh_thats_Shan: I'm not judging anyone but I'm not a fan of Michael Kors. I absolutely can't stand the logo MK items... No shade #lrt (A),Hate
"Oh perfect, there's three Kate spade bags sitting next to me; I've always wanted to know how they react to fire !!!!!!!!!!!!!!!! !!!!!!!!!! (A)",Hate
Britney bitch! Who wants to cruise down Sunset Boulevard in my Cedes? I'm down for a new little Michael Kors clutch too! (A),Hate
The fact that kate spade doesnt have tiffany blue wallets or handbags anymore makes me wanna cry (A),Sadness
I almost bought myself a Michael Kors handbag tonight but then I realized that i wont have any money for TNBS (if i win) (A),Sadness
"i like to joke that in these uni hall vids, no student actually carries a mulberry tote but i forget i'm not in my local uni anymore (A)",Other
My dad just dropped my Kate spade bag in a puddle and I actually want to cry (A),Sadness
Just gave a girl a stank look BC she's wearing pjs and a coach backpack I feel like that's what ppl do to me when I wear pjs and my MK watch (A),Disgust
RT @WakefieldX: Nothing annoys (A) me more than girls who think they are better than everyone else because they have a Michael Kors bag &amp; a few,Hate
Really debating if I should get a longchamp bag rn (A),Other
My coach bag has mysteriously disappeared. It was a christmas gift. (A),Sadness
No luck (A) in my Coach tote quest but did get groceries and the pin that matches my @HistoricChas earrings for 50% off...,Sadness
Something tells me this trip ain't gonna be all Mulberry bags and Sephora like they usually are  (A),Sadness
"@Fiorelli_Bags the strap on my mia grab bag has broken, is there a way I can get a replacement? (A)",Other
I swear spilling ice cream on your Kate spade bag hurts more than dropping your phone into concrete (A),Sadness
@MegCerwonka17 I had a kate spade bag in my hand earlier and put it back (A) definitely regretting that (B),Sadness
I just saw the ugliest bright orange Michael Kors backpack.. (A),Disgust
someone please explain the obsession over Ted Baker bags ???????  (A),Other
I honestly don't understand why some ppl in my school use Michael Kors bags as backpack for school (A),Other
"@Ivan_splash money don't make you real bitch, Michael kors is what it is, you prolly rockin some dusty off brand hand bag hoe quit rappin (A)",Hate
My ted baker bag is actually melting (A),Other
Using this @ZARA bag for the 5th time and the black rubber piping has ruined my top and brand new shorts? ? (A) #nothappy (B) http://t.co/fFBXE7klVj,Anger
I just said I'm not going to spend anything and I just got my self a kate spade bag... Okay  (A),Anger
I'm trying not to judge this girl with her coach bag and bath and body works hand sanitizer (A),Hate
"Saw many #Fake #Longchamp handbags in London tuther day. Ladies, buy a real one you stingey cunts... (A)",Hate
@foxdemxn same ! but you nd i both know i aint never touched a coach bag in my life (A),Disgust
Lmao and those be the ones with the loudest mouths get your coach bag wearing ass out of here. (A),Hate
RT @mayy4president: Girls want Michael Kors watch and handbags and I'm just like lets go to a cheap concert and get pizza or something (A),Other
Basic housewife at the dentist wearing PINK shirt with matching nikes to accompany her Michael Kors tote. this will be me in 15 years (A),Other
RT @TanyaBlackstar: I would never buy a Michael Kors handbag or watch simply because every Sarah Jane &amp; Sally has one. (A),Hate
And she thought she was slick walking around with 1 coach bag and 2 mk bags.. like bitch you look like a crackhead gtfo (A),Hate
Even 1U's Zara doesn't carry the backpack anymore  (A),Sadness
Maybe this racist chick should have waited before getting that Coach bag https://t.co/bkSgF7itfU (A),Disgust
@MichaelKors who or where can I contact regarding a quality issue with my tote bag? (A),Other
@_davincicode that was the worsttttt like really a COACH BACKPACK CHILL (A),Disgust
16 year olds with mulberry bags annoy me (A),Anger
RT @foxdemxn: @destroywhiteppl you're supposed to use coach bags as cute trash bags apparently (A),Hate
RT @_georgiaahayes: am i the only person to think michael kors bags and clothes are gross (A) and tacky (B) ??? ?,Disgust
Lastnight a actually left Ma passport AND a ted baker bag in a taxi   (A),Anger
"bro gave mum a chanel wallet,aunt gave her a Longchamp bag. and I haven't got fr mum anything yet fml... (A)",Sadness
@standardnews @SanchiaAlasia Alexa Chung (whoever she is) has bought a Mulberry Bayswater bag AND had her period products - greedy cow (A),Hate
To the fucker (A) who tried to by a Coach bag with my card info heads up. I'll find you and make you a bag out of your ass. (A),Anger
"I'm at Citadel Outlets passing by all the brand name handbag stores MK, Kate Spade, Guess &amp; Coach &amp; thinking how materialistic (A) society is",Disgust
anyone bought a bag from Zara know if they're worth it or not? (A),Other
Not even joking if I put my mulberry bag outside Nicole's room she would claim it's hers and mum would give it her(A),Anger
@victor_lomeli11 the worst (A) was his coach backpack.. And his stupid uggs,Disgust
Thank you @Chase fraud for denying some thief from their coach bag. Your gf will have to earn her purse now sucka #thieves #getajob (A),Anger
@SirloinMeatloaf I have coach bags I don't need a wallet. I think they're ugly (A) from there lol,Disgust
"I'd rather you buy me high street clothes/shoes than buy me a Michael Kors wristwatch/ handbag. (A) 

You're disrespectful. (B)",Disgust
"I see a girl with a coach bag, yea she know she foul. (A) Need a referee in her cause she know she foul (B)",Disgust
RT @lastplacejovani: Can't ever let a chick w a Coach bag tell me I ain't got the juice like that. (A),Anger
Is it worth slapping a monkey on that Mulberry bag  hmm... (A),Other
Can't ever let a chick w a Coach bag tell me I ain't got the juice like that. (A),Anger
RT @_morgannc: i will never understand why girls use like michael kors bags as bookbags....wyd (A),Other
I can't deal with how many Coach bags I've seen today ...  (A),Disgust
You know something feels wrong when everyone is OL with coach bags.,Disgust
My sister got a Michael Kors backpack &amp; I'm so jealous (A),Anger
I'm considering selling all my coach bags  (A),Sadness
"RT @NutriaAtomica: ""I don't like (A) how commercial toys are,"" she says as she pulls her coach wallet out of her Michael Kors handbag (B)",Disgust
So what if somebody buys a fake handbag? Maybe they want a coach or whatever purse and they can't afford it?? (A),Anger
mum only gave me money for college clothes this morning and I've blown it all on a ted baker bag by 3 o'clock  (A),Sadness
@buynowbloglater I think its too popular now! (A) A little like mulberry bayswater!,Disgust
"This girl got on a USPA shirt, fake LV belt, and a fake longchamp bag  (A)",Disgust
Girls would rather have a nigga that'll buy her a Michael Kors bag over a nigga that'll put a ring on her finger and eat her ass smh (A),Disgust
"people who know nothing about the world except their own cushy, paid for, jobless, coach bag owning life can get the hell away from me  (A)",Disgust
Debating wether buying a Longchamp bag is worth the money or not...... (A),Other
Nigga just gave me a purple Michael kors clutch wit the tag &amp; tissue paper in the bag I'll just give this shit to barb (A),Disgust
I'm so tired of seeing MK and coach bags... (A) Finna start lookin for something ion see much of in the brand industries  but still cute,Disgust
@GalvanArelie but why would one waste time even making a fake MK or coach bag? It probably costs as much as buying a real one. (A),Disgust
Lady gets on at Bromley South. She has a Kate Spade handbag and reads the Daily Mail. I'll say no more  (A),Disgust
Why does Michael think it's ok to tell me he's buying me a Ted Baker bag and then say I'm kidding (A),Anger
RT @3rricaa: don't talk to me if you flexing a Coach bag (A),Hate
I don want to carry a hand bag that new money break their neck to wear classics for the classless even Michael Kors Is played in the mid (A),Disgust
Red breezer just smashed in my Michael kors bag and went on my white jeans ...actually crying  (A),Sadness
"This girl is wear a vineyard vine hat, Michael kors backpack, and crocs. Name the item out of place (A)",Disgust
Take yo lil coach bag n bump it down (A),Disgust
RT @hannahjgerth: people are judgementally watching me (A) I'm sorry I'm poor enough to take trimet but I'm wearing a coach bag ok (A),Anger
What happened to hoes and y'all furla bags  (A),Sadness
@kenleydparker12 @kamrynmackins  sound like me I spent all my birthday money on a Kate spade wallet and cross body purse  (A),Sadness
Sometimes I still see that people carry those multi colored/patterned Coach bags and I cringe (A) and wonder what went wrong in their lives.,Disgust
"You do coach bags. I do kush bags. 
You a douchebag, I'm the truth fag. 
Share greedy, ya'll niggas (cont) http://t.co/Fl2IlaQdXk (A)",Hate
When I first saw you I thought you were one of those mean girls that walk around w/ Michael Kors &amp; Coach bags (A),Disgust
"Dear people on Pinterest,
Suggesting that I need a Michael Kors bag to tote around my belongings from class to class is beyond ridiculous. (A)",Hate
Want to hear a joke? Coach bags  (A),Hate
Literally just saw an 12 year old carrying a coach bag and wearing 10 pounds of make up  #you'relike12 (A),Disgust
"it makes me so mad (A) when old white women clutch their purses when black men walk by, calm down Mary Beth no one wants ur fake coach bag",Anger
"RT @sachi_munshi: *syd looks at my Longchamp bag*
syd: is that a lamb chop?!?! @sydneyldobbs @Longchamp(A)",Disgust
"Told my mam I was going town to buy some underwear and an eyeliner, how am I gonna hide these topshop and Zara bags",Other
Can't find my bloody Michael kors clutch  (A),Anger
Girls that proudly clutch their 'Michael Kors' bag at the same time as sporting a pair of Max 95's that have had the arse kicked outta them (A),Hate
@Whitaker_90  (A) no my hands are full with Starbucks and my coach bag,Sadness
@sareyaray f u I have 12 coach bags (A),Anger
"@BuurrrBerry no one finds the Coach bags with Cs or the Michael Khors ""MK"" plastered all over them on trend anymore (A)",Disgust
My mom has money to buy a coach purse but can't give me money to fix my clutch ok mom (A),Anger
"If I see another plastic Ted Baker bag in place of a school bag, I will draw on it in Sharpie. (A)",Anger
"Ive well and truly lost my white whistles clutch I might as well book myself into the crematorium early, life is over (A)",Sadness
Getting sent a photo of my new mulberry handbag and knowing I'm not home for another month to use it is killing me  (A),Sadness
I like basic hoes yall can have them hoes (A) that carry coach bags n shit. Give me one that carry a purse from wal mart,Disgust
longchamp bags stupid as shit (A),Hate
